1.353000000000000000e+03 2.220000000000000000e+02 4.000000000000000000e+00 5.000000000000000000e+00
1.651000000000000000e+03 3.640000000000000000e+02 1.000000000000000000e+01 7.000000000000000000e+00
1.320000000000000000e+02 8.600000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00
1.939000000000000000e+03 2.880000000000000000e+02 1.900000000000000000e+01 9.000000000000000000e+00
2.087000000000000000e+03 1.480000000000000000e+02 2.300000000000000000e+01 4.000000000000000000e+00
2.423800000000000000e+04 2.797000000000000000e+03 5.100000000000000000e+01 3.000000000000000000e+01
3.160652000000000000e+06 4.545100000000000000e+04 1.502000000000000000e+03 8.450000000000000000e+02
6.334366000000000000e+06 1.161320000000000000e+05 3.296000000000000000e+03 2.106000000000000000e+03
6.575786000000000000e+06 2.230250000000000000e+05 3.484000000000000000e+03 3.739000000000000000e+03
5.696193000000000000e+06 2.926780000000000000e+05 3.077000000000000000e+03 4.945000000000000000e+03
6.393788000000000000e+06 3.919800000000000000e+05 4.031000000000000000e+03 6.691000000000000000e+03
6.443133000000000000e+06 4.328900000000000000e+05 4.184000000000000000e+03 7.144000000000000000e+03
7.958087000000000000e+06 5.517520000000000000e+05 5.059000000000000000e+03 9.462000000000000000e+03
6.755994000000000000e+06 6.637430000000000000e+05 4.406000000000000000e+03 1.150200000000000000e+04
6.425544000000000000e+06 7.472910000000000000e+05 4.200000000000000000e+03 1.291300000000000000e+04
6.413112000000000000e+06 8.545230000000000000e+05 4.213000000000000000e+03 1.489400000000000000e+04
6.956280000000000000e+06 9.604660000000000000e+05 4.419000000000000000e+03 1.679200000000000000e+04
5.916020000000000000e+06 1.102073000000000000e+06 3.925000000000000000e+03 1.851900000000000000e+04
8.397960000000000000e+05 1.124283000000000000e+06 5.520000000000000000e+02 1.878600000000000000e+04
8.401600000000000000e+05 3.640000000000000000e+02 5.590000000000000000e+02 7.000000000000000000e+00
8.402640000000000000e+05 1.040000000000000000e+02 5.610000000000000000e+02 2.000000000000000000e+00
8.404560000000000000e+05 1.920000000000000000e+02 5.670000000000000000e+02 6.000000000000000000e+00
3.460420000000000000e+06 1.762500000000000000e+04 2.001000000000000000e+03 4.970000000000000000e+02
8.408790000000000000e+05 1.040000000000000000e+02 5.780000000000000000e+02 2.000000000000000000e+00
7.320000000000000000e+02 1.822600000000000000e+04 1.000000000000000000e+01 4.970000000000000000e+02
8.411230000000000000e+05 2.440000000000000000e+02 5.850000000000000000e+02 7.000000000000000000e+00
8.412270000000000000e+05 1.040000000000000000e+02 5.870000000000000000e+02 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.412590000000000000e+05 3.200000000000000000e+01 5.880000000000000000e+02 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.399360000000000000e+05 3.457000000000000000e+03 1.120000000000000000e+02 7.300000000000000000e+01
8.412910000000000000e+05 3.200000000000000000e+01 5.890000000000000000e+02 1.000000000000000000e+00
1.681863000000000000e+06 1.340200000000000000e+04 8.180000000000000000e+02 3.810000000000000000e+02
2.929188000000000000e+06 6.587000000000000000e+03 1.591000000000000000e+03 1.110000000000000000e+02
1.247579000000000000e+06 3.640000000000000000e+02 7.780000000000000000e+02 7.000000000000000000e+00
4.742456000000000000e+06 1.577900000000000000e+04 2.600000000000000000e+03 4.540000000000000000e+02
1.248067000000000000e+06 3.520000000000000000e+02 7.920000000000000000e+02 1.100000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.743318000000000000e+06 1.631000000000000000e+03 2.620000000000000000e+03 8.000000000000000000e+00
3.217485000000000000e+06 2.648400000000000000e+04 1.832000000000000000e+03 5.490000000000000000e+02
2.586408000000000000e+06 1.647900000000000000e+04 1.571000000000000000e+03 4.330000000000000000e+02
4.636430000000000000e+05 1.100000000000000000e+02 2.920000000000000000e+02 2.000000000000000000e+00
2.122907000000000000e+06 3.200000000000000000e+01 1.282000000000000000e+03 1.000000000000000000e+00
4.638950000000000000e+05 2.520000000000000000e+02 2.960000000000000000e+02 4.000000000000000000e+00
2.664601000000000000e+06 2.387000000000000000e+04 1.510000000000000000e+03 6.730000000000000000e+02
3.099900000000000000e+06 1.483700000000000000e+04 1.829000000000000000e+03 2.690000000000000000e+02
3.099932000000000000e+06 3.200000000000000000e+01 1.830000000000000000e+03 1.000000000000000000e+00
