1.507000000000000000e+03 3.560000000000000000e+02 7.000000000000000000e+00 7.000000000000000000e+00
1.923000000000000000e+03 4.160000000000000000e+02 1.500000000000000000e+01 8.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.939000000000000000e+03 2.880000000000000000e+02 1.900000000000000000e+01 9.000000000000000000e+00
2.087000000000000000e+03 1.480000000000000000e+02 2.300000000000000000e+01 4.000000000000000000e+00
2.735000000000000000e+03 3.760000000000000000e+02 3.600000000000000000e+01 8.000000000000000000e+00
1.675600000000000000e+05 9.781000000000000000e+03 7.300000000000000000e+01 3.700000000000000000e+01
4.688735000000000000e+06 6.652600000000000000e+04 2.520000000000000000e+03 9.910000000000000000e+02
5.713355000000000000e+06 1.626770000000000000e+05 3.003000000000000000e+03 2.355000000000000000e+03
5.647100000000000000e+06 2.306160000000000000e+05 3.049000000000000000e+03 3.531000000000000000e+03
6.382922000000000000e+06 3.292440000000000000e+05 4.013000000000000000e+03 5.265000000000000000e+03
6.443133000000000000e+06 4.328900000000000000e+05 4.184000000000000000e+03 7.144000000000000000e+03
6.444234000000000000e+06 5.370740000000000000e+05 4.227000000000000000e+03 9.066000000000000000e+03
6.434387000000000000e+06 6.463130000000000000e+05 4.217000000000000000e+03 1.102000000000000000e+04
6.425544000000000000e+06 7.472910000000000000e+05 4.200000000000000000e+03 1.291300000000000000e+04
6.413351000000000000e+06 8.545750000000000000e+05 4.217000000000000000e+03 1.489500000000000000e+04
6.371101000000000000e+06 9.559680000000000000e+05 4.163000000000000000e+03 1.674700000000000000e+04
5.916020000000000000e+06 1.102073000000000000e+06 3.925000000000000000e+03 1.851900000000000000e+04
8.397960000000000000e+05 1.124283000000000000e+06 5.520000000000000000e+02 1.878600000000000000e+04
8.404510000000000000e+05 4.160000000000000000e+02 5.640000000000000000e+02 8.000000000000000000e+00
8.402640000000000000e+05 1.040000000000000000e+02 5.610000000000000000e+02 2.000000000000000000e+00
8.404560000000000000e+05 1.920000000000000000e+02 5.670000000000000000e+02 6.000000000000000000e+00
8.407750000000000000e+05 2.880000000000000000e+02 5.760000000000000000e+02 9.000000000000000000e+00
8.412020000000000000e+05 1.360000000000000000e+02 5.840000000000000000e+02 3.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.411230000000000000e+05 2.440000000000000000e+02 5.850000000000000000e+02 7.000000000000000000e+00
8.412270000000000000e+05 1.040000000000000000e+02 5.870000000000000000e+02 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.416340000000000000e+05 8.400000000000000000e+01 5.950000000000000000e+02 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.412910000000000000e+05 3.200000000000000000e+01 5.890000000000000000e+02 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.247642000000000000e+06 6.529000000000000000e+03 7.790000000000000000e+02 1.100000000000000000e+02
1.247579000000000000e+06 3.640000000000000000e+02 7.780000000000000000e+02 7.000000000000000000e+00
1.247715000000000000e+06 1.360000000000000000e+02 7.810000000000000000e+02 3.000000000000000000e+00
1.248067000000000000e+06 3.520000000000000000e+02 7.920000000000000000e+02 1.100000000000000000e+01
4.790000000000000000e+02 5.200000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+00
1.248171000000000000e+06 1.040000000000000000e+02 7.940000000000000000e+02 2.000000000000000000e+00
2.122635000000000000e+06 1.407300000000000000e+04 1.276000000000000000e+03 2.400000000000000000e+02
2.122875000000000000e+06 2.920000000000000000e+02 1.281000000000000000e+03 6.000000000000000000e+00
5.110000000000000000e+02 3.200000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00
2.122907000000000000e+06 3.200000000000000000e+01 1.282000000000000000e+03 1.000000000000000000e+00
7.427000000000000000e+03 1.869000000000000000e+03 2.500000000000000000e+01 1.800000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
